Control1 Control2 Control3 Treatment1 Treatment2 Treatment3
257530_at 342.369060118118 330.551295666321 314.709258969333 445.234076744361 598.688342661585 528.620450859167
257531_at 68.2244353568647 45.3530253456717 66.5796318974608 60.659050602105 52.6730286125113 9.44701091392236
257532_at 48.4826982107271 245.473736032018 174.095846861215 302.425259527746 59.3082436579589 76.1581946811924
257533_at 75.6621090356148 159.707418686632 20.0187810854196 145.796320402165 85.9896352362931 106.013072983024
257534_at 307.335965900372 261.958572727143 217.141779562371 489.780039891631 267.513735240318 332.760029373689
257535_at 398.337149677784 481.43056687771 140.272811627090 516.677506710283 372.560042704990 594.079279163245
257536_at 243.377745417446 217.971630046456 197.871448157026 193.836549398990 131.023743802791 126.927972141165
257537_at 36.9982647850491 93.6829762811039 29.2612952987608 26.1471864984447 97.068941070592 64.7450007282373
257538_at 3.78136164032600 171.431174325981 65.2946307358053 81.9186390185293 16.8640492368165 15.9517212498267
257539_at 7.63398623577108 50.0153400407116 22.5724351646023 22.3966571571750 10.1163570106414 17.7315514468161
257540_at 2202.14634222601 1378.87101169327 1116.01566457398 955.106868934106 834.344908826044 1032.26366996627
257541_at 177.044589122309 102.827718804518 405.212164944206 338.615135973331 185.615755590748 484.336417736797
257542_at 25.1741522930185 15.3095566226829 29.9634856179861 359.720203300799 25.0317096175700 33.9168826299884
257543_at 69.2147713108452 239.464489330376 198.176128635309 18.7155926344189 47.4391031416142 114.528557428950
257544_at 50.4993603144181 91.5313704933838 382.207255847066 214.385572015431 29.0722463444565 75.1064712006104
257545_at 639.553308231716 360.392909215929 557.739588760575 426.88103411289 453.5345828805 341.311818173461
257546_s_at 51.546480322326 32.8233729133495 23.4408762555416 45.1243222426695 48.2731503756943 100.717672012781
257547_at 164.502259960763 44.445802867705 189.668313628618 231.784271711755 172.074949581649 58.387677025289
257548_s_at 41.2947641180719 24.9996611582396 147.97356985658 27.0799775476788 28.1980574908624 64.602513123584
257549_at 16.3642678521248 20.3880669313762 196.355196001281 192.99477843781 20.7299735709947 93.0517911135379
257550_at 41.1500292169825 19.6492892750173 229.742720662976 331.231125472811 83.6976982038689 149.938271144672
257551_at 9.60129677162618 24.71357679536 57.132272275083 47.6794520436532 62.3030002547572 85.8621007267746
257552_at 77.1867789621036 134.960069546287 105.990283903974 171.690529013769 40.6886636107329 14.4549491903188
257553_at 1171.50214172436 1199.95093915848 1228.46439144789 1183.36389072407 1038.04148582741 1049.86107617118
257554_at 182.354809926985 105.208034632924 112.706567013392 20.0823951123686 201.987057093948 190.103267384325
257555_at 66.270074583456 41.488054496723 43.8085441385257 42.0866541792221 77.787390113076 128.215059091317
257556_at 118.511793129980 17.4357490196514 434.853747718689 25.5325886877455 74.4551701013217 354.211180591155
257557_at 30.956889570889 152.793484815455 275.705608361746 235.164340914044 3.28164195939504 193.434310315097
257558_s_at 34.3579587681243 20.4516725547563 258.350243367745 30.8927702428642 5.4320396189107 21.8670178710803
257559_at 22.5518838874933 96.6908392085738 169.002492336726 101.884496462248 68.4062589431676 25.4351254190310
257560_at 379.006768080483 366.558669722554 571.11321681978 359.88179701931 372.513832198484 352.168647898629
257561_at 9.6792961031895 23.2148333423801 282.931827038957 33.8217426823228 49.3584313993192 26.46258816163
257562_at 52.3744138124105 19.1877749542951 111.020310025308 167.83848453805 91.3520018030203 146.648534804120
257563_at 20.0224736441146 71.4022232353374 199.146981296122 129.983222335007 81.2547558101041 16.2541215914127
257564_at 60.8393503473048 197.624742070592 25.2072436395145 23.2611258135443 112.310883127557 16.8173753773313
257565_at 42.1234417276170 11.2791535655860 47.4327279702844 32.5769972774714 6.66854129481347 95.4096976859004
257566_x_at 1.87081036222641 20.5269994581334 17.8478432787246 134.661372027002 25.9820535893073 14.3809297164584
257567_at 1.42800654877090 210.376194511784 14.6139280817295 43.7371377647908 62.5652670773856 14.1449295696734
257568_s_at 60.3340430970552 253.018768616073 421.135553022386 19.3055050250988 91.2141103760846 52.0734199163988
257569_at 39.1520071177103 72.8860268033653 253.528565564005 40.1495874232824 10.4936569831046 55.4286445806826
257570_at 27.2871260262128 61.9148914635953 254.086659200983 21.4596640678187 43.3891650336199 75.3529609885765
257571_at 330.520854804772 498.924365621728 620.820300118193 163.586125276514 353.748240984830 316.638529648173
257572_at 75.4176664003545 28.1962754712052 407.969560331422 195.806467309591 32.1120436155022 34.4164912581389
257573_at 325.287429647162 306.599026918429 256.510021658345 336.190774363089 376.542433829117 344.039447703351
257574_at 77.3083755835334 25.4088383461361 65.2060874332749 33.7019454531449 71.1343157154845 183.788105658350
257575_at 77.0809458669221 11.7440688429970 244.636369129385 33.2460361895145 32.4676557680711 74.9597567543093
257576_at 6.44945894195778 19.5919245662644 29.1279234839030 24.2005775107379 7.60085879264013 12.0838520776811
257577_at 8.46288783282144 11.0385076581155 127.232253652627 420.77322998966 20.1029612788572 7.11061617479148
257578_x_at 87.7879152388487 79.1428373636613 127.804420545771 444.264691256179 214.568080559958 236.931186606188
257579_at 82.5117789029766 21.6746182807721 15.7095561011369 208.392957164802 22.1353011391505 18.5142956636420
257580_at 631.403380013034 297.332304868188 503.919908583321 370.535855600661 349.902699854343 468.022376079289
257581_s_at 3.65923059799327 10.6114097230313 168.777519254285 38.8500515434711 18.4941964449229 42.383429099753
257582_at 30.4098894213784 8.32126678324012 103.303987979667 157.232346314422 5.96843545743944 74.13000216929
257583_at 585.337277040273 781.431397283057 968.755599329374 716.633179516301 548.510337726362 495.580811400335
257584_at 41.5791334106798 14.4624866973921 66.7818884975337 10.8932252498888 53.0625172030322 9.99876061899233
257585_at 63.8112278196463 21.5414857171968 248.713422306343 38.8234483275109 4.20382294684969 8.32857542981916
257586_at 36.5991703279835 38.7141034004554 230.704761123415 38.3779374107771 25.0293791567867 40.7217711817385
257587_at 233.086614529369 193.884825151984 35.6086149749448 286.696523949107 130.794399461404 22.8934892997265
257588_x_at 11.2622034885615 30.9532941046924 108.017913486917 33.0529703378756 8.89939807494205 12.1442869339309
257589_at 4.33925937813322 27.3413547980454 22.2264002645023 16.136991919179 14.8262873548136 26.8011517663651
257590_s_at 503.820012482397 557.589001249447 442.056171760545 701.877375346168 393.309153488881 527.291823780539
257591_at 52.4371786962257 209.824999219403 30.227034437737 14.7601429820525 33.6620736791963 158.793482245257
257592_at 41.0479228524122 138.199814196996 163.121858143740 233.895353956247 7.15212868575629 57.0987355020766
257593_at 105.792077269993 195.569938062974 99.5542348281204 20.2451169282253 158.331604420958 199.779561038398
257594_at 914.31549528946 905.231850042425 751.628721698045 511.502383738814 588.081519953678 792.623328415927
257595_at 35.1948035132067 28.3444600780191 148.906274808385 53.7575379052337 40.6690119027436 29.6138632500682
257596_at 374.881605505068 533.327328051732 639.816102751729 196.915999396714 380.984152793054 371.500205357347
257597_at 6.41813529046177 25.2831360788429 175.675230398051 135.127085816798 26.7422323566923 98.126224409516
257598_at 727.426696440338 743.386123495373 798.076595524478 132.167478533674 806.968256697943 638.136687043853
257599_at 9263.31748513447 8951.61061200016 9443.19280685932 7441.28283841321 8257.70887853572 8792.70138565937
257600_at 340.350755661805 159.854702060968 223.811359933406 386.206902967795 370.211980822823 190.451265292831
257601_at 206.245563243735 63.1660692118052 407.462751331465 181.314773628299 194.882145935977 147.118207424372
257602_at 291.233009848018 398.635132979622 169.381778177075 40.3364419885432 166.095397504869 430.813428619087
257603_at 19.8483008448506 10.4847202690396 124.428249275898 28.5994586899418 7.28775452863531 59.5476116316957
257604_s_at 1.08970228265598 53.5506745422613 24.3691455568191 11.7446671822807 3.43206531353687 166.343132402612
257605_at 43.3461144298003 120.427835521699 184.939522370474 249.521744918937 73.2118658732001 24.7966601736059
257606_at 1488.44361160343 1868.98258131234 1616.04336102382 1269.08362339320 1780.46275162497 1727.5860690791
257607_at 97.8930335931389 77.9139087626937 39.2873797912027 38.9781233511929 80.9125760384636 35.691737756931
257608_at 797.749185075418 595.140963400337 807.022346770986 649.948135248253 936.967738060774 569.794302140572
257609_at 576.698007246766 529.936109181543 583.261932516313 543.672790036414 671.123476613971 526.630509612857
257610_at 130.746733511980 154.973612398859 259.101691438294 260.824286390396 99.365594932516 292.696387692834
257611_at 1596.84234522537 1556.98809573466 893.65130784777 988.611707125362 994.222149114912 1282.17363153051
257612_at 478.857415048815 526.564085605371 406.536805184370 726.345855459018 538.308158218392 518.306155464178
257613_at 122.196793878779 81.8688500283481 236.667300381355 47.5674495812698 165.130995962267 141.699299983330
257614_at 76.990625430944 38.0422250860034 21.9222534131996 396.542013852760 92.7957487823628 151.914368441130
257615_at 1121.04079047811 1340.04925418829 968.203367133722 1253.71376620582 1059.84426449487 1380.583161973
257616_at 37.0100273685136 175.641059509934 28.8169382912713 37.4086243875911 46.0629175006079 184.76552516512
257617_at 621.408720758688 479.991181403605 358.212845301301 399.879786723516 503.058778632932 338.330963794243
257618_at 39.6202915916806 125.570758348891 60.3115898846442 71.2364611325758 63.5024451625421 25.4374165259207
257619_at 254.486549755338 342.147068782734 288.971688244949 488.40357005884 141.626675148584 121.634339368379
257620_at 28.9325413735521 92.464101781285 81.2834881385565 91.617566591534 52.5325068000201 49.0845319028649
257621_at 1832.80209946778 1316.41692149810 1137.57349975176 1656.63688913621 1742.44180664383 1698.32761369760
257622_at 236.598506500295 270.897893155256 23.1173311885205 150.107048484257 264.041898679312 283.274750244337
257623_at 1943.50286328125 1410.47442084506 734.945555369721 848.087917884533 1010.88975076211 1264.50135323831
257624_at 740.476409204814 749.299860779686 455.536147649333 812.270082359815 421.17115238834 902.103796682123
257625_at 100.370048609961 39.7001367113599 350.279913990138 214.850548869904 103.917909815117 142.065279520711
257626_s_at 41.3706031835746 15.5059451787803 56.8033015465097 12.1791212815230 26.1918825325538 108.482827839258
257627_at 64.0035916991911 69.0981836927884 196.287059421534 22.780787800833 57.6576321235978 18.2550452857768
257628_at 674.657910538584 673.105180618772 719.711142169272 1009.08609780268 457.403524731267 845.393575738977
257629_at 64.8640758614815 195.750724878271 33.8073937787153 14.4802672361832 73.1170751966255 155.246292384738
257630_at 15.0361501354979 228.887451941346 25.2162050575493 51.9998902552144 14.1613565784982 18.2821096921201
257631_at 74.0819228644305 26.3132199682428 56.7121517619425 236.812178743858 26.0627331818657 207.394930904962
257632_at 2.57591261262202 61.3457963251191 64.8510851270676 38.7452048729040 59.2854265748329 11.9100038366212
257633_at 38.1994658748193 299.672427515182 27.5720543295058 19.9772592626002 56.7986051433044 51.6054833929683
257634_s_at 69.9799507385753 252.691877953211 98.8858593061233 16.9756653678855 6.28781692786136 17.0902281378111
257635_at 33.8241236512276 99.742382125353 275.738483405932 154.971052266345 32.0101174949693 36.7818993572824
257636_at 15.0393469434993 32.9399489603615 61.3750335755787 310.059212222718 16.9859886627793 17.3608965929438
257637_at 121.883406099171 232.26609664916 283.444559265381 23.0885202096287 89.2963908912657 57.9952850538012
257638_at 1097.55410396113 862.009260663608 389.094425333787 765.508249049628 1258.72485197321 801.125954785338
257639_at 75.4713887906967 80.1931991738951 95.2792693057417 13.3469971905473 53.6884564696297 158.483263261166
257640_at 2.76276262648551 56.0941621681091 26.8324700591517 13.8795455835552 6.07848126615152 12.8742903385656
257641_s_at 111.722129754434 203.48142328347 13.4286252143986 220.055957366174 152.574537754836 78.3976669326967
257642_at 585.509065322974 555.545328259822 359.855339304227 372.876165780424 602.352011014283 537.590098110350
257643_at 601.929066871544 689.604175691808 699.247120391028 672.033257632906 562.66992302447 443.078039958717
257644_at 279.09697910552 352.313775221811 359.930543566351 519.017288724029 532.421206495739 198.244768833704
257645_at 49.8439842342652 59.3785179147824 51.1561677450503 184.148712665217 50.1946499341137 243.065180905072
257646_at 175.48428056164 109.297737324751 249.391709850851 46.1488934573518 89.9319506830325 231.808093501684
257647_at 141.753203863150 274.792316121651 102.072215680178 377.057631584637 170.502299605536 96.163590096544
257648_at 267.417196719135 414.082883651084 334.419355824306 494.20497079606 292.217664874636 472.643995455225
257649_at 268.554019069141 222.715944853415 431.198576112392 340.436184864194 225.932074020133 330.830706557835
257650_at 1798.13220126511 1591.86580970260 1852.89990665078 2093.64401546941 2908.85738967899 2730.14089451274
257651_at 540.370312113205 677.976732765632 456.196280201102 555.757260523134 423.723144423816 478.645435039860
257652_at 756.036144264718 822.842534362542 861.42204495197 1184.05975846265 1002.35380332117 571.162720356505
257653_at 224.882900139943 106.228800157219 310.316322121259 135.515082560005 162.066553191501 194.026321284054
257654_at 1553.39366561346 1548.44228688936 1241.39021934769 1068.94696428713 1513.82468877905 1585.98245343179
257655_at 161.217276959711 289.612966320815 18.2446105407957 416.487988607385 196.019990726801 166.000470391896
257656_at 66.7082238477486 16.4575570993208 17.9979589157357 36.8530548083483 57.2789722470716 16.8579923443231
257657_at 527.906062663219 494.078696599236 463.286455202702 399.872546832883 664.409990195503 405.063808565729
257658_at 1303.52005423031 1353.27854144546 1228.77129140504 1326.85268362173 1742.48667663866 1329.72395139537
257659_at 358.807912909329 406.255462409923 366.528762279831 374.790291515137 299.811400230635 382.580526144639
257660_at 461.724543090096 466.453451782856 470.232056392954 673.817276734293 459.290319496784 435.135451725047
257661_at 649.029698697994 697.34938654555 1146.7201866773 679.83627414461 888.212361559319 849.921737103167
257662_at 566.233448709264 610.554031469447 333.772750186882 695.850079128602 638.567305918803 765.462368489442
257663_at 198.44850569214 112.218043312012 187.920565260403 335.293674677773 195.083343284191 214.522207522080
257664_at 4.74213874371045 122.538508606408 19.0176322402514 250.484677910513 23.1349847804637 13.1017987841736
257665_at 281.176754529839 433.139343709271 423.640706068661 410.615217900981 295.60183882763 285.685737477897
257666_at 104.665670787922 57.5715932049354 353.359483223826 39.0896381730641 98.8752909374329 158.591418128838
257667_at 122.891510137579 39.0314446758789 20.6025128539246 286.9094513505 145.846579498841 18.7484279214359
257668_at 106.182277023374 240.255968664031 28.3181385798535 378.027344324084 143.440146427785 189.873715053244
257669_at 71.3164984090947 8.53767068438511 252.173530456868 313.880046351503 85.4131094804419 169.267895430259
257670_at 1371.50239332053 1253.23152528971 920.850667859124 1266.67990158966 1588.6523354278 1483.02822319504
257671_at 90.2555846930985 18.0941583498454 160.413657023210 45.6376845567789 73.5856857929251 21.9852758065555
257672_at 116.821387995611 18.9636136332747 60.8176811327448 204.296013923915 70.15069013288 7.58011977594509
257673_at 3483.86401986503 3805.77383321194 3459.22406789689 2943.89245622896 3553.91424811503 2656.78420401108
257674_at 2755.75712306682 2443.43500837363 2418.49224673043 2127.93679976512 2873.61646460272 1985.67853578521
257675_at 571.789038577653 564.646494345104 621.459671394459 612.968011074705 648.846749317968 594.702918151716
257676_at 451.283853273919 441.191579398952 532.724712112972 730.10387291021 587.878862222051 496.295996351627
257677_at 1004.17855561134 501.692510692914 977.634323434297 495.103230906194 875.432041202273 996.451860858174
257678_at 101.486527814490 187.512555602342 112.104804825563 448.122976738691 80.173108487321 17.0804209073970
257679_at 415.597324816575 427.033792815179 488.623595980408 690.171957054824 602.252507858807 278.989055121798
257680_at 499.338370083245 489.585602280081 707.953996071533 633.706538482497 662.203443159569 554.476034482362
257681_at 3.8760213379477 39.9657748843932 43.1684257546281 10.5246192668073 0.637271495187151 16.8692780740736
257682_at 29.5001324551283 20.9908108867581 140.707554244197 25.2044202126166 15.5892311382748 17.7304558091246
257683_at 45.7537702196206 228.19899166507 138.775240857571 211.436529906540 12.6340415409805 157.454200065504
257684_s_at 2337.87039319798 2243.81829227240 2070.07480610358 2174.73488778978 2331.1575520934 2772.03868477628
257685_at 59.248253825286 26.8267858848129 95.3167804902163 26.0459682000861 118.218085838596 33.5222860908581
257686_at 1142.51812823091 1215.79726538853 1036.19712466131 1126.43640534827 1192.87139228489 1309.35939411497
257687_at 1308.57679087849 1479.61838756652 1203.96308260759 942.277099884304 1387.84660986682 1196.85940386320
257688_at 104.081391870384 206.430513482633 194.115365236156 26.6152758991718 102.367953333657 19.6449235910927
257689_at 41.447744249737 23.9884305260001 174.513141070433 22.2451907188591 12.6158422354750 81.31604123263
257690_at 315.410042264146 183.365146369003 643.41569920798 40.5538985925579 206.325769537015 197.220064008173
257691_at 74.4725389794707 61.1107791038673 134.572571908734 176.971386650258 62.5321604614183 228.150272478123
257692_at 11.9374822853874 8.96439662760598 46.5488967268273 58.3533413012389 4.78651726584795 9.98807319960391
257693_at 45.6303848577758 163.897544637646 150.322205970159 35.7171540581067 85.1401393967131 34.0695896690717
257694_at 210.538085303898 198.800587842396 159.861245506165 110.163123389821 440.151566110868 259.692460811972
257695_at 600.154800355591 772.121662353448 534.67281123207 732.572351135118 512.135604183912 572.593943756791
257696_at 123.178827482934 210.089962845240 43.6037612517222 138.259991584054 137.578376632404 138.853421444332
257697_at 1365.88911255893 1056.01414323413 1076.82729938769 1294.15266721066 2141.71046615614 874.070940332904
257698_at 192.361718514549 308.297038803229 347.789788222625 364.155408444539 217.808397729955 337.562122404274
257699_at 527.720822605555 645.694645261175 673.619863180206 621.923471408516 574.176778089300 739.132035210694
257700_at 2650.49486754542 2094.72426619371 1740.70716758690 2137.56727540831 2475.81412523241 2318.723823801
257701_at 192.846576769722 148.491539338307 376.654768963784 479.240524960551 263.393209528943 272.36908970166
257702_at 908.786929145934 543.245462080329 364.407098171155 914.11280002985 1172.74408448517 707.662491909508
257703_at 446.416715673783 187.626401388858 431.639985737609 526.121842625662 360.217650925079 324.795998218397
257704_at 247.030100030684 105.081988456915 277.210278778482 314.783996617322 195.705108423107 547.858927682004
257705_at 4171.3242522704 4478.38881339561 3194.69567276333 4147.07499292 4438.07993579983 4087.42497688009
257706_at 47.6756059143016 166.294095137596 384.262139941022 261.996556594332 41.3216378001613 114.800478914045
257707_at 1713.01683051345 1362.77155582050 1232.88801637733 1199.72942775784 1531.05200570856 1398.40970341621
257708_at 1241.06151091209 1134.08995301190 1278.75444098847 895.205897048722 1334.94110563670 1273.10335202896
257709_at 210.362150932469 295.99326945194 261.862618450853 40.3205294826172 174.562147529899 252.520876222668
257710_at 738.646733729205 597.99078624419 860.938963187931 871.360402737243 844.731702570302 831.243356169256
257711_at 1575.34777884802 1578.55354105467 1797.80069454878 1528.96188099517 1783.66285841993 1672.39611764519
257712_at 386.75926895047 339.912271421488 289.468976875312 547.214667520089 349.599123648615 456.195199535463
257713_at 1972.80233172677 1869.75605094476 2295.20326867385 1822.77073688219 2242.97942643739 1964.46040073544
257714_at 627.975213002632 692.92825844551 892.149830327498 632.164049128086 968.163949965395 423.387379399288
257715_at 776.881281861052 588.760683175662 674.395733680094 682.358211317369 804.474293049922 626.688334115116
257716_at 84.3309873404576 18.3222091209650 222.297908356062 51.1870019087307 62.1746810660258 5.77821695295495
257717_at 194.861130106469 178.601312073782 263.282636996069 302.222449265001 143.984653420609 293.850021214054
257718_at 745.89246016632 743.623804303391 872.27445010199 1213.17070101599 797.861392402027 825.400411444301
257719_at 192.781256729779 181.304179986997 226.405677652747 431.940963730502 206.725878856455 181.468671938385
257720_at 112.607854864253 256.954316845472 271.879403595581 33.0521611434905 142.321032567646 25.5697853582309
257721_at 194.035291708714 33.9897292956219 120.313833395563 288.401143877133 216.313818673583 222.367204176957
257722_at 1313.52083576823 1437.32707295085 1012.00072254741 1138.36372496240 1390.37953360352 1037.13633956211
257723_at 89.7711333885023 58.0119229151667 25.6618535861987 303.584012879139 135.808487953998 199.64465241117
257724_at 105.174198960116 123.854338208528 528.75589537453 150.838675152701 199.584131592102 151.083450760997
257725_at 230.264652996048 122.091521872478 339.268870213038 285.040332965110 232.707850620253 111.283605360315
257726_at 33.9034757273840 97.1857869735744 48.8179907863652 88.2745790898227 13.2892047901216 23.4612644442136
257727_at 451.911077098607 424.83308003296 480.011339864008 169.515293554505 479.449105185774 642.474014320698
257728_at 153.336575055830 246.880733835787 151.429846479666 215.498246124666 180.278834048965 117.708555572784
257729_at 535.579382986935 466.597501009115 355.927078857964 435.342376194781 462.473621940156 538.397922296711
257730_at 177.607712571801 179.090889280914 267.370110468673 284.430989226521 241.695193675581 281.483281570126
257731_at 1082.81416387049 1195.90894015593 1616.6436220755 964.909007033541 1161.27737631519 1382.38003499248
257732_at 565.69903144895 509.410014581836 513.400408044372 610.790432598861 502.159083743601 635.506635093972
257733_at 324.319918250807 250.344420498133 561.641973045958 499.6231926845 299.474159546133 497.854717666868
257734_at 674.176257213391 732.053370192483 364.526613590936 471.694445992304 443.556541492111 654.257780821951
257735_at 278.110288968784 190.398833298637 234.956058789948 389.553895470507 309.114017276918 193.594374342025
257736_at 56.0174991328534 65.6802038859482 22.2283413135919 127.057218488013 63.9220834621351 68.4447484845035
257737_at 64.6998426812636 100.037957770541 120.223729466825 168.293587643768 46.4027382575957 70.0591061081082
257738_at 61.0871322318131 32.7578625211962 177.956342501630 39.243961803854 60.0062920430172 200.778559438574
257739_at 352.998263061243 389.026600875532 339.995655810177 405.639646222943 286.55857179658 390.191346236171
257740_at 98.1297304617754 170.605387154736 19.4544697162907 491.256824959316 97.1041607267377 34.7470789046868
257741_at 264.905949760699 377.427642464916 389.251079912139 353.947266887473 289.544029952709 255.612284605155
257742_at 3.06770872059137 43.7887357776911 360.556680250672 192.645325586555 12.8594893374021 79.8559871509001
257743_at 1356.86048387891 1402.74729901649 1320.98723721547 1418.79946101036 1273.28129759428 1314.67454076578
257744_at 147.638830735733 247.104371739979 190.634669038747 176.786332098541 163.707493660185 158.552379532718
257745_at 4627.43511761808 3406.44514412182 3267.1023448823 6292.75240145136 6981.99352634154 7177.43385405484
257746_at 804.189470726174 422.038353919128 721.187956936646 1021.36874781969 806.276096088479 721.581353941456
257747_at 45.6328121526903 22.0045013576491 143.776766205860 51.8750227846146 43.1541488143873 18.9776308461943
257748_at 100.780548774831 153.717346426804 172.671576430298 172.862951853636 121.462132865471 159.442956405845
257749_at 5639.8922223214 6107.79354063455 3341.37964344154 4313.33409948321 4074.5869131282 7583.51908303314
257750_at 107.015599957808 49.5664832501952 163.340614372247 152.079568088774 163.196525100832 147.615943897638
257751_at 432.231667390711 386.036955654829 102.412620469258 250.833946946302 354.627613748749 322.639136710523
257752_at 18.7208024702443 25.2024999136003 28.4761934916299 160.439124896576 23.6618442826246 15.2362757530397
257753_at 9865.56759833192 9656.49554709962 10488.9429902187 9608.04499847624 10203.9162681891 9836.44546982673
257754_at 1343.89803635794 1500.64850220383 1036.77790335489 1372.89739471445 1855.14861264341 1363.84975675605
257755_at 584.379087910228 928.741459649003 1135.19798633265 853.162528468094 904.908968793592 872.02575827019
257756_at 232.903596621415 276.246181612251 307.832274647887 25.4379930007118 246.422586414098 256.694641842433
257757_at 81.6804854335834 112.711907921648 91.964528507273 163.622157110714 46.8747458838487 86.5697134140594
257758_at 538.554786352673 280.912814878836 795.060252289083 526.377936746352 564.598536724588 405.233142136862
257759_at 177.340720582198 45.8682206069363 315.45267774106 516.000497857608 225.742317139496 164.444854180835
257760_s_at 1.23425612992429 33.583059454577 31.0970095064168 81.8675641364486 2.91468111256363 4.02354815805711
257761_at 309.720336091641 239.41595161344 628.439501070808 276.228441696769 317.695675523828 192.908103945209
257762_at 185.089420818199 391.273247730495 41.9051317147009 362.750717864428 176.580451036352 223.422205321815
257763_s_at 47.1660639451646 66.9250755586097 30.0066861854693 219.073575591704 65.5693209015416 39.2265362067237
257764_at 4.26056272044941 26.2248230086241 210.750811763447 16.3115307570036 4.21044554928344 107.983975077213
257765_at 80.3322180757218 74.1725161798821 21.0290292983016 338.678233659832 46.903654038254 105.577263280677
257766_at 1677.91323368337 1419.80541385846 908.09263917635 2039.06956964921 2698.53232099464 3206.00820366935
257767_at 16.6131089830507 13.2183113389063 34.6577224922832 16.1975914538058 36.7239560918746 170.939779648961
257768_at 94.313367773354 13.6557925486155 19.3411480600314 143.428408269515 22.2345402077790 111.803934049515
257769_at 769.462049010583 907.085954929286 766.053056102711 1032.90724922482 910.502071244463 1204.37033418679
257770_at 965.367551451705 1064.08840103613 976.234093482057 708.107499647756 1109.08515516604 1025.92421859445
257771_at 1610.51808516330 1574.71393960886 1308.68096274028 1854.32595338951 1620.29237979946 1651.60356273209
257772_at 484.225782875718 406.039834369331 172.246911890627 537.247831831971 569.165087202873 645.91625470856
257773_at 298.199215847957 381.018186448837 247.970532233068 238.781472226467 318.897245103646 263.613049173056
257774_at 476.433663409478 391.208926817255 513.770383162169 174.419934641673 487.776067191263 350.242498570699
257775_at 72.177583302994 152.839854470295 141.793358247727 20.0803099366953 65.2534561260319 55.804105439139
257776_at 44.6650273514855 92.4432240892816 228.008312792886 51.5593217847418 24.2426816537072 21.5203382140115
257777_x_at 73.3135173228291 38.2947709983827 319.338167477934 36.9188512541713 57.7018983458285 162.147443116596
257778_at 8.16726705039238 5.89536626362587 347.126704586027 48.5785165367756 45.0589347572405 11.6066742013222
257779_at 95.2987258108198 284.855453733250 45.255507290485 248.95749241538 16.0601693166623 14.3834861765769
257780_at 779.356540898393 756.440124540519 826.161472637373 667.934442778303 1221.57517553325 839.512182978189
257781_at 147.597685545655 22.7275303976120 408.08834099308 7.52753683088531 79.2913315307134 59.2961311698601
257782_at 144.155358608383 279.779674850312 51.9530737968628 145.549076176138 110.335203688596 29.1847270836481
257783_at 461.718998731426 608.604078092971 485.183382088073 117.714504724929 400.512150010978 328.419139639741
257784_at 501.437666429391 535.032409848222 516.314509063664 984.850601598962 499.238002180883 424.217915624931
257785_at 409.989726077503 821.411980597754 734.85487171272 257.137349423722 354.287745144948 274.217978336538
257786_at 243.299734141641 137.441193817557 395.103165206128 90.2575831658962 251.160262679399 435.109506705054
257787_at 246.527910413369 214.658517721126 165.834847353312 381.611708637073 306.388139584715 339.823864095769
257788_at 184.87372231847 43.6799864136806 27.3494409052731 255.404610499842 185.299707601149 208.087568191493
257789_at 1207.03636256869 1233.46974483424 1018.27812629131 871.760453658698 984.85481106419 1494.68925977002
257790_at 5171.7286920279 4690.4929315429 3461.34709896794 4908.77758124923 4529.03848557442 6591.82365258357
257791_at 365.077464101694 284.023920841374 253.800225339304 752.409292577385 397.087146701769 548.990664571853
257792_at 1069.94253130757 1117.72980607991 1224.83011241044 1032.00861678766 1366.37836021746 966.637026592581
257793_at 35.1500377446955 12.8429737368750 211.642106669341 23.6968286694607 10.8436828679246 75.3100087329738
257794_at 279.568894040843 312.035190312547 243.789150530381 190.273191146041 217.137190300491 295.782857684794
257795_at 91.7319960694953 188.981586914586 330.61997035833 74.764762484378 125.612773369609 267.593268606015
257796_at 18.3007929619185 123.222070701266 95.2982388040397 164.527744482080 7.00330020429407 182.648537075085
257797_at 461.879498704054 380.061660471403 664.920750653136 550.548329685068 389.806129268225 627.364836842191
257798_at 4765.82737196845 3680.08387868268 2673.45988147639 5229.98715197088 6089.15228293231 5676.37470475676
257799_at 162.388170244782 292.275720924324 361.356742884486 176.617066751243 132.800125314187 180.019418952107
257800_at 270.133453092315 274.999763970077 270.091776283924 345.645378774629 148.112263375455 361.811577197075
257801_at 106.655120271248 92.5242405043901 130.639756158504 14.5568534079557 130.033220554056 139.545418526109
257802_at 93.9365416558025 10.8298217631432 497.032739311753 18.3432792975794 23.4095423864149 102.008987584336
257803_at 653.733846627655 688.059550198905 901.72293313322 827.28653269655 605.43499249857 701.590789049412
257804_at 82.8247286705339 33.5516483383445 336.388303787561 107.565340746876 87.4940036648446 129.206409504804
257805_at 1566.72190243800 1517.20369556466 1541.5686870864 990.689701393769 1181.50642399541 1128.11974409723
257806_at 49.1361635443676 22.1809882794756 232.254437630151 118.311441420514 62.6161778607947 53.141531716145
257807_at 1267.59185576095 820.220876928705 443.769264350647 442.447123867217 946.316542353374 831.574353629634
257808_at 236.84892762846 236.790022671776 508.775166923619 489.233708080243 272.577486917546 235.719536108958
257809_at 940.732321142907 992.783225776358 1535.05264130154 835.761078772461 1437.33746491094 493.341013686356
